ano;leilao;lote;descricao;orgao_de_origem;status;valor_lance_inicial;valor_lance_final;status_do_pagamento;material;placa
2020;6;1;Nro.Patr. : 028432630 Nro.Placa : HMG3684 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2004 / 2005 Combustivel : ALC/GASO;1450;Arrematado;1823;8123,0;Pagamento Confirmado;Automóvel;HMG3684
2020;6;2;Nro.Patr. : 040151352 Nro.Placa : CZK1014 Situacao : INDEFINIDO TIPO : 14 Especie : ESPECIAL MARCA/MODELO: M.BENZ/709 ANO/MODELO : 1988 / 1989 Combustivel : DIESEL;1400;Arrematado;4854;29254,0;Pagamento Confirmado;Automóvel;CZK1014
2020;6;3;Nro.Patr. : 013838466 Nro.Placa : HMG1831 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA ELX ANO/MODELO : 2002 / 2003 Combustivel : GASOLINA;1400;Arrematado;2182;4782,0;Pagamento Confirmado;Automóvel;HMG1831
2020;6;4;Nro.Patr. : 013837290 Nro.Placa : HMG2117 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/CG 125 TITAN KS ANO/MODELO : 2002 / 2003 Combustivel : GASOLINA;1400;Arrematado;436;2736,0;Pagamento Confirmado;Automóvel;HMG2117
2020;6;5;Nro.Patr. : 014119218 Nro.Placa : HMG3370 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1400;Arrematado;2607;5807,0;Pagamento Confirmado;Automóvel;HMG3370
2020;6;6;Nro.Patr. : 014093090 Nro.Placa : HMG3990 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1400;Arrematado;500;700,0;Pagamento Confirmado;Automóvel;HMG3990
2020;6;7;Nro.Patr. : 014093073 Nro.Placa : HMG3991 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1400;Arrematado;500;700,0;Pagamento Confirmado;Automóvel;HMG3991
2020;6;8;Nro.Patr. : 014061910 Nro.Placa : HMG5221 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA HLX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1400;Arrematado;2804;9004,0;Pagamento Confirmado;Automóvel;HMG5221
2020;6;9;Nro.Patr. : 013992031 Nro.Placa : HMH0195 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2007 / 2007 Combustivel : ALC/GASO;1400;Arrematado;2012;6612,0;Pagamento Confirmado;Automóvel;HMH0195
2020;6;10;Nro.Patr. : 013989952 Nro.Placa : HMH0255 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2007 / 2007 Combustivel : ALC/GASO;1400;Arrematado;1258;6958,0;Pagamento Confirmado;Automóvel;HMH0255
2020;6;11;Nro.Patr. : 013990063 Nro.Placa : HMH0266 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2007 / 2007 Combustivel : ALC/GASO;1400;Arrematado;2012;7012,0;Pagamento Confirmado;Automóvel;HMH0266
2020;6;12;Nro.Patr. : 013989995 Nro.Placa : HMH0267 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE FLEX ANO/MODELO : 2007 / 2007 Combustivel : ALC/GASO;1400;Arrematado;2012;6712,0;Pagamento Confirmado;Automóvel;HMH0267
2020;6;13;Nro.Patr. : 013836994 Nro.Placa : HMG2436 Situacao : INDEFINIDO TIPO : 23 Especie : MISTO MARCA/MODELO: I/FORD RANGER XL 13F ANO/MODELO : 2003 / 2003 Combustivel : DIESEL;1400;Arrematado;2639;15039,0;Pagamento Confirmado;Automóvel;HMG2436
2020;6;14;Nro.Patr. : 040165868 Nro.Placa : NXX1859 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: MMC/L200 TRITON 3.2 D ANO/MODELO : 2012 / 2013 Combustivel : DIESEL;1400;Arrematado;7295;36245,0;Pagamento Confirmado;Automóvel;NXX1859
2020;6;15;Nro.Patr. : 042723434 Nro.Placa : HMH8398 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;1740;10540,0;Pagamento Confirmado;Automóvel;HMH8398
2020;6;16;Nro.Patr. : 027375390 Nro.Placa : GTM8012 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1250;Não Arrematado;762;0,0;Deserto;Automóvel;GTM8012
2020;6;17;Nro.Patr. : 042708796 Nro.Placa : HMH5462 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2008 / 2009 Combustivel : DIESEL;1250;Arrematado;4396;16096,0;Pagamento Confirmado;Automóvel;HMH5462
2020;6;18;Nro.Patr. : 027365395 Nro.Placa : GTM7871 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1250;Arrematado;1971;7071,0;Pagamento Confirmado;Automóvel;GTM7871
2020;6;19;Nro.Patr. : 042728746 Nro.Placa : HNH0177 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FOCUS 2.0L FC ANO/MODELO : 2009 / 2009 Combustivel : GASOLINA;1250;Arrematado;3125;13425,0;Pagamento Confirmado;Automóvel;HNH0177
2020;6;20;Nro.Patr. : 042722969 Nro.Placa : HMH8561 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;1648;7348,0;Pagamento Confirmado;Automóvel;HMH8561
2020;6;21;Nro.Patr. : 024931705 Nro.Placa : HMH3427 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2008 / 2008 Combustivel : DIESEL;1250;Arrematado;4396;15346,0;DAE não paga - processo punitivo;Automóvel;HMH3427
2020;6;22;Nro.Patr. : 028441060 Nro.Placa : GTM4616 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER COLINA ANO/MODELO : 2005 / 2005 Combustivel : GASOLINA;1250;Arrematado;2478;4378,0;Pagamento Confirmado;Automóvel;GTM4616
2020;6;23;Nro.Patr. : 025987526 Nro.Placa : GTM6277 Situacao : INDEFINIDO TIPO : 13 Especie : CARGA MARCA/MODELO: FIAT/FIORINO IE ANO/MODELO : 1998 / 1998 Combustivel : GASOLINA;1250;Arrematado;391;1391,0;Pagamento Confirmado;Automóvel;GTM6277
2020;6;24;Nro.Patr. : 042729530 Nro.Placa : HNH0284 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2010 / 2010 Combustivel : ALC/GASO;1250;Arrematado;3577;8177,0;Pagamento Confirmado;Automóvel;HNH0284
2020;6;25;Nro.Patr. : 025720007 Nro.Placa : HMH1087 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2007 / 2008 Combustivel : ALC/GASO;1250;Arrematado;3436;5336,0;Pagamento Confirmado;Automóvel;HMH1087
2020;6;26;Nro.Patr. : 053314441 Nro.Placa : OQM9694 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2903;10803,0;Pagamento Confirmado;Automóvel;OQM9694
2020;6;27;Nro.Patr. : 040227871 Nro.Placa : OPE0461 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: FIAT/DUCATO MC RONTANAMB ANO/MODELO : 2012 / 2013 Combustivel : DIESEL;1400;Arrematado;1600;1600,0;Pagamento Confirmado;Automóvel;OPE0461
2020;6;28;Nro.Patr. : 014089858 Nro.Placa : HMG4090 Situacao : INDEFINIDO TIPO : 14 Especie : ESPECIAL MARCA/MODELO: I/IVECO ETECTOR 170E22IF ANO/MODELO : 2004 / 2005 Combustivel : DIESEL;1400;Arrematado;7423;14223,0;Pagamento Confirmado;Automóvel;HMG4090
2020;6;29;Nro.Patr. : 053321286 Nro.Placa : ORC8348 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;4230;15430,0;Pagamento Confirmado;Automóvel;ORC8348
2020;6;30;Nro.Patr. : 042720656 Nro.Placa : HMH9110 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/XRE 300 ANO/MODELO : 2009 / 2010 Combustivel : GASOLINA;1250;Arrematado;971;5971,0;Pagamento Confirmado;Automóvel;HMH9110
2020;6;31;Nro.Patr. : 024930555 Nro.Placa : HMH3123 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1250;Arrematado;3643;4243,0;Pagamento Confirmado;Automóvel;HMH3123
2020;6;32;Nro.Patr. : 030552141 Nro.Placa : GTM9535 Situacao : INDEFINIDO TIPO : 13 Especie : PASSAGEIRO MARCA/MODELO: GM/BLAZER ADVANTAGE ANO/MODELO : 2006 / 2007 Combustivel : GASOLINA;1250;Arrematado;2853;4653,0;Pagamento Confirmado;Automóvel;GTM9535
2020;6;33;Nro.Patr. : 031353533 Nro.Placa : HMH4651 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE ECONOMY ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1260;Arrematado;2544;10344,0;Pagamento Confirmado;Automóvel;HMH4651
2020;7;1;Nro.Patr. : 053354303 Nro.Placa : HNO4151 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;3089;6289,0;Pagamento Confirmado;Automóvel;HNO4151
2020;7;2;Nro.Patr. : 053340426 Nro.Placa : OPQ9519 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;3655;7905,0;Pagamento Confirmado;Automóvel;OPQ9519
2020;7;3;Nro.Patr. : 027467996 Nro.Placa : HMH5337 Situacao : INDEFINIDO TIPO : 7 Especie : PASSAGEIRO MARCA/MODELO: I/M.BENZ313CDI REVESCAP ANO/MODELO : 2008 / 2009 Combustivel : DIESEL;1250;Arrematado;5958;29758,0;Pagamento Confirmado;Automóvel;HMH5337
2020;7;4;Nro.Patr. : 042728592 Nro.Placa : HNH0198 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FOCUS 2.0L FC ANO/MODELO : 2009 / 2009 Combustivel : GASOLINA;1250;Arrematado;3536;10536,0;Pagamento Confirmado;Automóvel;HNH0198
2020;7;5;Nro.Patr. : 042721130 Nro.Placa : HMH8141 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;3655;9155,0;Pagamento Confirmado;Automóvel;HMH8141
2020;7;6;Nro.Patr. : 053306007 Nro.Placa : OQM8665 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;3655;13905,0;Pagamento Confirmado;Automóvel;OQM8665
2020;7;7;Nro.Patr. : 042728827 Nro.Placa : HNH0169 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: I/FORD FOCUS 2.0L FC ANO/MODELO : 2009 / 2009 Combustivel : GASOLINA;1250;Arrematado;3536;10036,0;Pagamento Confirmado;Automóvel;HNH0169
2020;7;8;Nro.Patr. : 042537932 Nro.Placa : JKH2103 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/MAREA ELX ANO/MODELO : 2006 / 2006 Combustivel : GASOLINA;1250;Arrematado;2030;4880,0;Pagamento Confirmado;Automóvel;JKH2103
2020;7;9;Nro.Patr. : 042714877 Nro.Placa : HMH6494 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XL 2.0FLEX ANO/MODELO : 2009 / 2009 Combustivel : ALC/GASO;1250;Arrematado;3028;6428,0;Pagamento Confirmado;Automóvel;HMH6494
2020;7;10;Nro.Patr. : 027397246 Nro.Placa : GTN7847 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: FIAT/FIORINO IE ANO/MODELO : 2006 / 2006 Combustivel : GASOLINA;1250;Arrematado;1575;11375,0;Pagamento Confirmado;Automóvel;GTN7847
2020;7;11;Nro.Patr. : 026055120 Nro.Placa : HMN9550 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2008 / 2009 Combustivel : ALC/GASO;1250;Arrematado;1640;6240,0;Pagamento Confirmado;Automóvel;HMN9550
2020;7;12;Nro.Patr. : 019376570 Nro.Placa : HMG3656 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO MILLE FIRE ANO/MODELO : 2004 / 2005 Combustivel : GASOLINA;1450;Arrematado;1086;3186,0;Pagamento Confirmado;Automóvel;HMG3656
2020;7;13;Nro.Patr. : 035520710 Nro.Placa : HIK2951 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: VW/GOL PATRULHEIRO 1.6 ANO/MODELO : 2008 / 2008 Combustivel : ALC/GASO;1250;Arrematado;1000;3100,0;Pagamento Confirmado;Automóvel;HIK2951
2020;7;14;Nro.Patr. : 055791697 Nro.Placa : OPE0384 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/TOYOTA HILUX CD4X4 STD ANO/MODELO : 2012 / 2012 Combustivel : DIESEL;1450;Arrematado;9404;33904,0;Pagamento Confirmado;Automóvel;OPE0384
2020;7;15;Nro.Patr. : 024930032 Nro.Placa : HMH2305 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2008 / 2008 Combustivel : DIESEL;1250;Arrematado;4396;10696,0;Pagamento Confirmado;Automóvel;HMH2305
2020;7;16;Nro.Patr. : 024930180 Nro.Placa : HMH2312 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2008 / 2008 Combustivel : DIESEL;1250;Arrematado;4036;13036,0;Pagamento Confirmado;Automóvel;HMH2312
2020;7;17;Nro.Patr. : 053110420 Nro.Placa : HNH0375 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/DOBLO HLX 1.8 FLEX ANO/MODELO : 2009 / 2010 Combustivel : ALC/GASO;1250;Arrematado;3088;17688,0;Pagamento Confirmado;Automóvel;HNH0375
2020;7;18;Nro.Patr. : 027376036 Nro.Placa : GTM7981 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO HLX FLEX ANO/MODELO : 2005 / 2006 Combustivel : ALC/GASO;1250;Arrematado;1783;4783,0;Pagamento Confirmado;Automóvel;GTM7981
2020;7;19;Nro.Patr. : 030524989 Nro.Placa : HMG7589 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: MMC/L200 4X4 GL ANO/MODELO : 2006 / 2006 Combustivel : DIESEL;1250;Arrematado;1626;5626,0;Pagamento Confirmado;Automóvel;HMG7589
2020;7;20;Nro.Patr. : 042730627 Nro.Placa : HNH1080 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2790;7190,0;Pagamento Confirmado;Automóvel;HNH1080
2020;7;21;Nro.Patr. : 042744873 Nro.Placa : HNO4686 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;6548,0;Pagamento Confirmado;Automóvel;HNO4686
2020;7;22;Nro.Patr. : 053307844 Nro.Placa : OPQ9966 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;3313;11063,0;Pagamento Confirmado;Automóvel;OPQ9966
2020;7;23;Nro.Patr. : 053313348 Nro.Placa : OQM9708 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;8788,0;Pagamento Confirmado;Automóvel;OQM9708
2020;7;24;Nro.Patr. : 042734320 Nro.Placa : HDN6547 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;7148,0;Pagamento Confirmado;Automóvel;HDN6547
2020;7;25;Nro.Patr. : 042741025 Nro.Placa : HDN6963 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2748;8148,0;Pagamento Confirmado;Automóvel;HDN6963
2020;7;26;Nro.Patr. : 042730066 Nro.Placa : HNH1056 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2010 / 2011 Combustivel : ALC/GASO;1250;Arrematado;1073;1573,0;Pagamento Confirmado;Automóvel;HNH1056
2020;7;27;Nro.Patr. : 042733928 Nro.Placa : HNO4523 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2681;7681,0;Pagamento Confirmado;Automóvel;HNO4523
2020;7;28;Nro.Patr. : 053340728 Nro.Placa : OPQ9476 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;9188,0;Pagamento Confirmado;Automóvel;OPQ9476
2020;7;29;Nro.Patr. : 053314638 Nro.Placa : OQM9758 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;8988,0;DAE não paga - processo punitivo;Automóvel;OQM9758
2020;7;30;Nro.Patr. : 042735645 Nro.Placa : HDN6659 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2843;7243,0;Pagamento Confirmado;Automóvel;HDN6659
2020;7;31;Nro.Patr. : 025724657 Nro.Placa : HMH1475 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: GM/MERIVA JOY ANO/MODELO : 2007 / 2008 Combustivel : ALC/GASO;1250;Arrematado;1981;3631,0;Pagamento Confirmado;Automóvel;HMH1475
2020;7;32;Nro.Patr. : 025278517 Nro.Placa : GTM2428 Situacao : INDEFINIDO TIPO : 14 Especie : CARGA MARCA/MODELO: M.B./M.BENZ L 608 D ANO/MODELO : 1990 / 1990 Combustivel : DIESEL;1250;Arrematado;2500;9900,0;Pagamento Confirmado;Automóvel;GTM2428
2020;8;1;Nro.Patr. : 035529741 Nro.Placa : HMG6719 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/SIENA HLX FLEX ANO/MODELO : 2006 / 2006 Combustivel : ALC/GASO;1250;Arrematado;1806;7356,0;Pagamento Confirmado;Automóvel;HMG6719
2020;8;2;Nro.Patr. : 032647590 Nro.Placa : HMH0677 Situacao : INDEFINIDO TIPO : 23 Especie : CARGA MARCA/MODELO: MMC/L200 4X4 GL ANO/MODELO : 2007 / 2007 Combustivel : DIESEL;1250;Arrematado;4051;24751,0;Pagamento Confirmado;Automóvel;HMH0677
2020;8;3;Nro.Patr. : 053310780 Nro.Placa : OQM9496 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;7888,0;Pagamento Confirmado;Automóvel;OQM9496
2020;8;4;Nro.Patr. : 053304713 Nro.Placa : OQM9005 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;4136;11936,0;Pagamento Confirmado;Automóvel;OQM9005
2020;8;5;Nro.Patr. : 053311124 Nro.Placa : OQM9400 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;8338,0;Pagamento Confirmado;Automóvel;OQM9400
2020;8;6;Nro.Patr. : 053320913 Nro.Placa : ORC8386 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO WK ADVEN FLEX ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;4136;16886,0;Pagamento Confirmado;Automóvel;ORC8386
2020;8;7;Nro.Patr. : 053310624 Nro.Placa : OQM9340 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;8788,0;Devolução;Automóvel;OQM9340
2020;8;8;Nro.Patr. : 042735220 Nro.Placa : HDN6513 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ATTRACTIV 1.4 ANO/MODELO : 2011 / 2011 Combustivel : ALC/GASO;1250;Arrematado;2856;7506,0;Pagamento Confirmado;Automóvel;HDN6513
2020;8;9;Nro.Patr. : 053311817 Nro.Placa : OQM9538 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;9088,0;Pagamento Confirmado;Automóvel;OQM9538
2020;8;10;Nro.Patr. : 053311914 Nro.Placa : OQM9381 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/UNO WAY 1.0 ANO/MODELO : 2013 / 2014 Combustivel : ALC/GASO;1250;Arrematado;2788;9238,0;Pagamento Confirmado;Automóvel;OQM9381
2020;8;11;Nro.Patr. : 035062274 Nro.Placa : GYD0912 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NX-4 FALCON ANO/MODELO : 2002 / 2002 Combustivel : GASOLINA;1250;Arrematado;785;4585,0;Pagamento Confirmado;Automóvel;GYD0912
2020;8;12;Nro.Patr. : 027459667 Nro.Placa : HMH2579 Situacao : INDEFINIDO TIPO : 4 Especie : PASSAGEIRO MARCA/MODELO: HONDA/NXR150 BROS ES ANO/MODELO : 2008 / 2008 Combustivel : GASOLINA;1250;Arrematado;573;4073,0;Pagamento Confirmado;Automóvel;HMH2579
2020;8;13;Nro.Patr. : 042716144 Nro.Placa : HMH6889 Situacao : INDEFINIDO TIPO : 13 Especie : MISTO MARCA/MODELO: FORD/ECOSPORT XL 2.0FLEX ANO/MODELO : 2009 / 2009 Combustivel : ALC/GASO;1250;Arrematado;2915;11165,0;Pagamento Confirmado;Automóvel;HMH6889
2020;8;14;Nro.Patr. : 024931802 Nro.Placa : HMH3420 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2008 / 2008 Combustivel : DIESEL;1250;Arrematado;7034;22034,0;Pagamento Confirmado;Automóvel;HMH3420
2020;8;15;Nro.Patr. : 042717078 Nro.Placa : HMH6882 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2009 / 2009 Combustivel : DIESEL;1250;Arrematado;4960;16810,0;Pagamento Confirmado;Automóvel;HMH6882
2020;8;16;Nro.Patr. : 042732255 Nro.Placa : HMH9747 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2010 / 2011 Combustivel : DIESEL;1250;Arrematado;4960;27010,0;Pagamento Confirmado;Automóvel;HMH9747
2020;8;17;Nro.Patr. : 042732158 Nro.Placa : HMH9712 Situacao : INDEFINIDO TIPO : 23 Especie : ESPECIAL MARCA/MODELO: I/FORD RANGER XL 13P ANO/MODELO : 2010 / 2011 Combustivel : DIESEL;1250;Arrematado;5591;31541,0;Pagamento Confirmado;Automóvel;HMH9712
2020;8;18;Nro.Patr. : 032260695 Nro.Placa : HMG8275 Situacao : INDEFINIDO TIPO : 6 Especie : PASSAGEIRO MARCA/MODELO: FIAT/PALIO ELX FLEX ANO/MODELO : 2006 / 2007 Combustivel : ALC/GASO;1250;Arrematado;3888;9738,0;Pagamento Confirmado;Automóvel;HMG8275
